geo_id,total,less_20,twenty_39,forty_59,sixty_99,hun_149,hunfifty_199,twohun_more,year,state,county,county_state,fi_rate,number_food_insecure_individuals,low_threshold_in_state,low_threshold_type,high_threshold_in_state,high_threshold_type,percent_fi_low_threshold,percent_fi_btwn_thresholds,percent_fi_high_threshold,weighted_annual_food_budget_shortfall,cost_per_meal,child_fi_rate,number_food_insecure_children,percent_of_children_in_fi_hh_with_hh_incomes_below_185_percent_fpl,percent_of_children_in_fi_hh_with_hh_incomes_above_185_percent_fpl,zip,latitude,longitude,estimate_total_edu_data,estimate_total_less_than_9th_grade,estimate_total_9th_to_12th_grade_no_diploma,estimate_total_high_school_graduate_includes_equivalency,estimate_total_some_college_no_degree,estimate_total_associates_degree,estimate_total_bachelors_degree,estimate_total_graduate_or_professional_degree,estimate_total_hispanic_data,estimate_total_not_hispanic_or_latino,estimate_total_hispanic_or_latino,estimate_total_immigration_data,estimate_total_u_s_citizen,estimate_total_not_a_u_s_citizen,estimate_total_income_data,estimate_total_less_than_20_000,estimate_total_20_000_to_39_999,estimate_total_40_000_to_59_999,estimate_total_60_000_to_99_999,estimate_total_100_000_to_149_999,estimate_total_150_000_to_199_999,estimate_total_200_000_or_more,estimate_total_ins_status_data,estimate_total_under_19_years,estimate_total_under_19_years_with_health_insurance_coverage,estimate_total_under_19_years_no_health_insurance_coverage,estimate_total_19_to_64_years,estimate_total_19_to_64_years_with_health_insurance_coverage,estimate_total_19_to_64_years_no_health_insurance_coverage,estimate_total_65_years_and_over,estimate_total_65_years_and_over_with_health_insurance_coverage,estimate_total_65_years_and_over_no_health_insurance_coverage,estimate_total_race_data,estimate_total_white_alone,estimate_total_black_or_african_american_alone,estimate_total_american_indian_and_alaska_native_alone,estimate_total_asian_alone,estimate_total_native_hawaiian_and_other_pacific_islander_alone,estimate_total_some_other_race_alone,estimate_total_two_or_more_races
0500000US18135,9888,0.1829757032812811,0.24403578984300545,0.19657870414009065,0.2825946719766236,0.07691320786334453,0.013091609849079922,0.01513717388799866,2017,IN,randolph,randolph_IN,0.13,3280,1.3,SNAP,1.85,Other Nutrition Program,0.629,0.119,0.252,1321000,2.36,0.195,1150,0.85,0.15,47340,40.18,-85.12,17115,671,1992,7826,2955,1273,1480,918,24922,24092,830,24922,24834,88,9888,1789,2386,1922,2763,752,128,148,24571,6492,5980,512,13332,11829,1503,4747,4747,0,null,null,null,null,null,null,null,null
0500000US18137,11006,0.1859128331666117,0.21728355989987652,0.15132247921598543,0.24469166851946578,0.06951092607739211,0.013621499765759739,0.026252345003100586,2017,IN,ripley,ripley_IN,0.11,3120,1.3,SNAP,1.85,Other Nutrition Program,0.475,0.188,0.336,1427000,2.68,0.164,1120,0.7,0.3,47006,39.29,-85.21,19118,613,1547,7998,4046,1612,2295,1007,28442,27913,529,28442,28020,422,11006,2252,2632,1833,2964,842,165,318,27985,7052,6571,481,16239,14395,1844,4694,4694,0,null,null,null,null,null,null,null,null
0500000US18143,8566,0.2697054075566249,0.17348912775117914,0.2713408117459526,0.2643903439413099,0.12279159788202076,0.05110638091649032,0.01458235402150524,2017,IN,scott,scott_IN,0.121,2880,1.3,SNAP,1.85,Other Nutrition Program,0.551,0.15,0.298,1288000,2.62,0.181,990,0.72,0.28,47102,38.74,-85.81,15469,1038,1944,5860,3307,1115,1488,717,23968,23468,500,null,null,null,8566,1979,1273,1991,1940,901,375,107,23625,5861,5559,302,13864,11605,2259,3900,3900,0,null,null,null,null,null,null,null,null
0500000US18145,17613,0.07459276131922668,0.0890664647904163,0.09831803026086493,0.18841602848352637,0.07955701596190641,0.019663606052172985,0.018148541323562934,2017,IN,shelby,shelby_IN,0.108,4800,1.3,SNAP,1.85,Other Nutrition Program,0.491,0.194,0.315,2082000,2.54,0.157,1610,0.73,0.27,46110,39.56,-85.91,30526,565,3858,12804,5129,2108,4698,1364,44395,42489,1906,44395,43695,700,17613,2314,2763,3050,5845,2468,610,563,43712,11018,10429,589,25809,23701,2108,6885,6710,175,null,null,null,null,null,null,null,null
0500000US18147,8333,0.16748539856390848,0.28111048838929437,0.23603488241293724,0.3161052879172649,0.128890311018657,0.019873589855390686,0.05054804376262413,2017,IN,spencer,spencer_IN,0.101,2080,1.3,SNAP,1.85,Other Nutrition Program,0.439,0.156,0.405,989000,2.79,0.155,720,0.61,0.39,47523,38.16,-86.98,14525,65,999,6883,2869,1344,1618,747,20394,19788,606,20394,20319,75,8333,1163,1952,1639,2195,895,138,351,20178,4777,4763,14,11682,10699,983,3719,3719,0,null,null,null,null,null,null,null,null
0500000US18149,8840,0.2638664237013984,0.25247742675211404,0.19860363219426302,0.2588757396449704,0.11952048483855776,0.023673757703568717,0.014204254622141234,2017,IN,starke,starke_IN,0.126,2890,1.3,SNAP,1.85,Other Nutrition Program,0.617,0.195,0.188,1300000,2.64,0.191,1030,0.83,0.17,46366,41.21,-86.77,15548,650,2099,6690,3203,1391,934,581,22893,22038,855,22893,22768,125,8840,2062,1973,1552,2023,934,185,111,22893,5869,5835,34,12875,12202,673,4149,4142,7,null,null,null,null,null,null,null,null
0500000US18151,14237,0.07247443289237286,0.16113104004526194,0.13246688380940855,0.19132460909232266,0.1053814762818982,0.02856548444158196,0.011051240958401308,2017,IN,steuben,steuben_IN,0.102,3510,1.3,SNAP,1.85,Other Nutrition Program,0.452,0.205,0.344,1572000,2.62,0.157,1130,0.68,0.33,46703,41.64,-85,24114,509,1393,9409,4830,3244,2890,1839,34484,34202,282,34484,34127,357,14237,1469,3266,2685,3878,2136,579,224,34248,7441,7332,109,20186,18297,1889,6621,6621,0,34484,32488,179,156,437,0,71,1153
0500000US18157,69502,0.02562866831482714,0.031195347563500016,0.020958371407052503,0.03304607692322986,0.020438759472721193,0.006193939870594734,0.00641958808112108,2017,IN,tippecanoe,tippecanoe_IN,0.15,27880,1.3,SNAP,1.85,Other Nutrition Program,0.593,0.089,0.318,13537000,2.85,0.163,6300,0.69,0.31,47901,40.41,-86.87,105496,2709,4765,26634,18696,9091,24073,19528,190587,174446,16141,190587,171897,18690,69502,12380,15069,10124,15963,9873,2992,3101,188645,44486,43040,1446,123813,112668,11145,20346,20268,78,190587,156394,9953,503,15867,94,2867,4909
0500000US18163,77174,0.02744707323964934,0.029920281711051037,0.0203011294146082,0.02752095047844206,0.014832534715792642,0.0038013197415162486,0.005754029485060152,2017,IN,vanderburgh,vanderburgh_IN,0.15,27200,1.3,SNAP,1.85,Other Nutrition Program,0.587,0.126,0.287,12472000,2.69,0.19,7550,0.73,0.27,47618,38.09,-87.57,124322,2530,10023,33421,28379,13554,23880,12535,181616,176704,4912,181616,177137,4479,77174,16347,17820,12091,16391,8834,2264,3427,179199,42345,40158,2187,108378,97753,10625,28476,28148,328,181616,154153,16746,372,2963,0,2766,4616
0500000US18167,41933,0.06029994182889691,0.056364493394906845,0.04033834644839817,0.05312855385886588,0.01797112290665984,0.005294656780411491,0.005078548340394695,2017,IN,vigo,vigo_IN,0.161,17340,1.3,SNAP,1.85,Other Nutrition Program,0.617,0.122,0.262,7951000,2.69,0.199,4440,0.81,0.19,47801,39.47,-87.38,68789,1600,8170,21198,15977,5931,9121,6792,107516,104625,2891,107516,105909,1607,41933,10603,9911,7093,9342,3160,931,893,103506,24857,24134,723,62478,57142,5336,16171,16171,0,107516,93639,6300,269,2363,98,558,4289
0500000US18169,12811,0.16950833704698964,0.13928686502135815,0.18023208518511696,0.20186237262281695,0.048317797008721346,0.02358005982645039,0.017791673047347585,2017,IN,wabash,wabash_IN,0.119,3800,1.3,SNAP,1.85,Other Nutrition Program,0.501,0.149,0.35,1848000,2.85,0.184,1250,0.71,0.3,46940,40.67,-85.72,21388,583,2058,8576,3632,1737,2884,1918,31443,30603,840,31443,31267,176,12811,2782,2286,2958,3313,793,387,292,30361,6929,6866,63,17322,14760,2562,6110,6110,0,31443,30116,474,83,177,0,313,280
0500000US18173,24535,0.033390577685650055,0.05922259176584201,0.058840510528643024,0.11766440882958176,0.08146636466190442,0.024984790467272477,0.03201176278619287,2017,IN,warrick,warrick_IN,0.096,5880,1.3,SNAP,1.85,Other Nutrition Program,0.408,0.123,0.469,2761000,2.75,0.142,2140,0.56,0.44,47601,38.04,-87.27,42566,679,1715,11589,9544,5492,8636,4911,62530,61991,539,62530,61969,561,24535,2010,3565,3542,7083,4904,1504,1927,61804,16137,15633,504,36004,33505,2499,9663,9593,70,62530,58054,975,159,2431,0,180,731
0500000US18175,10204,0.20370409925255095,0.23165218642015695,0.18343933501762016,0.22771448341716094,0.09258404133873603,0.02276184418805025,0.018151850428445138,2017,IN,washington,washington_IN,0.121,3350,1.3,SNAP,1.85,Other Nutrition Program,0.577,0.173,0.25,1413000,2.47,0.172,1130,0.77,0.23,47108,38.65,-86.26,19273,743,2724,8880,3866,1688,975,397,27827,27790,37,null,null,null,10204,2121,2412,1910,2371,964,237,189,27571,6582,5431,1151,16477,14755,1722,4512,4512,0,null,null,null,null,null,null,null,null
0500000US18177,26521,0.07199691802008232,0.10273493870717115,0.05907330062666706,0.08152257660488782,0.043633203278758415,0.004123046253124777,0.013975705058005711,2017,IN,wayne,wayne_IN,0.146,9780,1.3,SNAP,1.85,Other Nutrition Program,0.597,0.146,0.257,4410000,2.64,0.195,2900,0.76,0.24,47324,39.74,-84.85,45486,1481,4308,15549,10514,4192,5662,3780,66185,64247,1938,66185,65642,543,26521,5064,7226,4155,5734,3069,290,983,64698,15082,13789,1293,38384,31760,6624,11232,11232,0,66185,59956,3846,116,633,0,124,1510
0500000US18179,11171,0.10962307843384617,0.18903570323497307,0.18142298945484484,0.22597739852591095,0.12765319001836034,0.02532229004758435,0.03614035699829285,2017,IN,wells,wells_IN,0.104,2900,1.3,SNAP,1.85,Other Nutrition Program,0.498,0.156,0.346,1379000,2.79,0.157,1080,0.78,0.22,46714,40.74,-85.17,18956,227,945,6986,3786,3249,2588,1175,27984,27076,908,27984,27712,272,11171,1368,2359,2264,2820,1593,316,451,27410,7148,6919,229,15795,14417,1378,4467,4428,39,null,null,null,null,null,null,null,null
0500000US18181,9183,0.1164507578305812,0.22092440105740607,0.26788417712757934,0.33488486773275083,0.11147017552010827,0.028460470345559562,0.00889389698298736,2017,IN,white,white_IN,0.097,2360,1.3,SNAP,1.85,Other Nutrition Program,0.49,0.247,0.263,1126000,2.8,0.15,850,0.75,0.25,47923,40.6,-86.86,16549,750,1393,6388,3913,1828,1241,1036,24182,22091,2091,24182,23350,832,9183,982,1863,2259,2824,940,240,75,23664,6212,5726,486,12879,11441,1438,4573,4573,0,24182,21644,75,0,177,0,1914,372
0500000US18183,14083,0.08445482236506285,0.13427056236308202,0.1406740026259853,0.22659102788572683,0.07351351104970845,0.03302561710394995,0.017546434736144402,2017,IN,whitley,whitley_IN,0.101,3370,1.3,SNAP,1.85,Other Nutrition Program,0.491,0.105,0.404,1466000,2.55,0.155,1210,0.61,0.39,46723,41.23,-85.32,23709,467,653,9092,5070,2770,4111,1546,33756,33519,237,33756,33733,23,14083,1675,2663,2790,4494,1458,655,348,33284,7800,7615,185,19718,17942,1776,5766,5766,0,33756,32312,513,0,218,0,101,612
0500000US19011,10348,0.11374555869353008,0.16015897632134984,0.13914686572525437,0.28520438115766905,0.16949769214183674,0.04351841572346882,0.05509842334087254,2017,IA,benton,benton_IA,0.095,2430,1.6,SNAP,1.85,Other Nutrition Program,0.466,0.052,0.483,1207000,2.91,0.149,920,0.51,0.49,52206,41.99,-91.85,17819,262,690,6574,3711,3001,2517,1064,25642,25375,267,25642,25503,139,10348,1218,1715,1490,3054,1815,466,590,25399,6275,6055,220,14678,13848,830,4446,4446,0,null,null,null,null,null,null,null,null
0500000US19013,52928,0.030674242364704528,0.04302532796715741,0.03445453128175585,0.04282899568156929,0.02516265965655792,0.006914466130621747,0.005875689855964581,2017,IA,black hawk,black hawk_IA,0.138,18360,1.6,SNAP,1.85,Other Nutrition Program,0.591,0.028,0.381,8617000,2.75,0.172,4940,0.61,0.39,50613,42.52,-92.45,83850,2869,5462,23938,16967,10941,15459,8214,132648,126932,5716,132648,128836,3812,52928,8593,12053,9652,11998,7049,1937,1646,131460,30671,29474,1197,80621,75590,5031,20168,19998,170,132648,112389,11965,175,3250,212,1152,3505
0500000US19015,10910,0.11341859611301869,0.19306365471682738,0.1529890840902274,0.22381269632969022,0.14845234024570667,0.05435691235935044,0.030497000288167243,2017,IA,boone,boone_IA,0.097,2570,1.6,SNAP,1.85,Other Nutrition Program,0.571,0.042,0.386,1266000,2.89,0.147,880,0.71,0.3,50031,42.03,-94.14,18554,476,1195,5911,3427,2648,3811,1086,26484,25761,723,26484,26279,205,10910,1350,2298,1821,2664,1767,647,363,26130,6357,6357,0,15334,14932,402,4439,4439,0,null,null,null,null,null,null,null,null
0500000US19017,9607,0.0867874513233185,0.19719495806297083,0.20207065757551682,0.29990969446060617,0.16490699240211076,0.04041413151510336,0.04962378614991244,2017,IA,bremer,bremer_IA,0.09,2230,1.6,SNAP,1.85,Other Nutrition Program,0.425,0.053,0.523,1155000,3.04,0.137,750,0.47,0.53,50622,42.67,-92.33,16488,119,334,4881,3057,2957,3026,2114,24911,24644,267,24911,24678,233,9607,801,1820,1865,2768,1522,373,458,24584,5680,5500,180,14121,13279,842,4783,4783,0,24911,23882,339,0,192,70,53,375
0500000US19019,7276,0.14544719307317755,0.2340377561268402,0.2245931332000105,0.38647397016587176,0.21325958568781483,0.1496028271609826,0.020967062897561957,2017,IA,buchanan,buchanan_IA,0.095,2010,1.6,SNAP,1.85,Other Nutrition Program,0.467,0.07,0.463,992000,2.89,0.146,820,0.46,0.54,50607,42.61,-91.72,14029,348,434,5564,2612,1876,2197,998,21202,20865,337,21202,21139,63,7276,770,1239,1189,2046,1129,792,111,20977,6111,5718,393,11227,10182,1045,3639,3549,90,null,null,null,null,null,null,null,null
0500000US19021,7792,0.2506783137762524,0.1729383899244842,0.2607252107147224,0.41060514864927533,0.11578636963515468,0.05616380091833249,0.016470322849950876,2017,IA,buena vista,buena vista_IA,0.088,1790,1.6,SNAP,1.85,Other Nutrition Program,0.715,0.064,0.22,870000,2.85,0.158,830,0.7,0.3,50510,42.78,-94.94,12743,1457,1213,4046,2215,1113,2071,628,20110,14924,5186,20110,16175,3935,7792,1522,1050,1583,2493,703,341,100,19835,5372,4749,623,11840,9233,2607,2623,2623,0,null,null,null,null,null,null,null,null
0500000US19027,8692,0.20436563108000988,0.2328232804855812,0.20039479627923248,0.2835176047755059,0.14864158270910044,0.06035668897181639,0.020383618643990624,2017,IA,carroll,carroll_IA,0.101,2070,1.6,SNAP,1.85,Other Nutrition Program,0.501,0.081,0.418,1023000,2.9,0.146,730,0.57,0.44,50058,41.87,-94.67,13795,585,355,4570,3812,1580,2196,697,20320,20037,283,20320,20242,78,8692,1544,1759,1514,2142,1123,456,154,19992,5184,5137,47,11083,10510,573,3725,3725,0,null,null,null,null,null,null,null,null
0500000US19033,19299,0.0773255246796615,0.10216097965489998,0.09668375499009063,0.13832677192695,0.060840152404205886,0.021533010692044625,0.02129136842742068,2017,IA,cerro gordo,cerro gordo_IA,0.111,4810,1.6,SNAP,1.85,Other Nutrition Program,0.527,0.045,0.428,2292000,2.79,0.155,1390,0.56,0.44,50401,43.15,-93.19,31022,477,1967,9678,6796,5453,4530,2121,43006,40920,2086,43006,42688,318,19299,2880,3805,3601,5152,2266,802,793,42392,9176,8990,186,24515,22744,1771,8701,8701,0,43006,39743,916,199,218,0,428,1502
0500000US19045,19608,0.0925160897366432,0.10461054622456532,0.10065708948012626,0.11262149804882346,0.07072005847453833,0.01820670869149571,0.010663929376447485,2017,IA,clinton,clinton_IA,0.121,5750,1.6,SNAP,1.85,Other Nutrition Program,0.578,0.033,0.389,2423000,2.47,0.173,1890,0.62,0.38,52037,41.99,-90.6,32792,1475,1765,13185,6731,3970,4026,1640,47010,45513,1497,47010,46390,620,19608,3557,4022,3870,4330,2719,700,410,46582,11357,11319,38,26471,24331,2140,8754,8754,0,47010,44304,943,30,324,0,0,1409
0500000US19049,34197,0.019616313644380323,0.03210952821911427,0.039848309321191065,0.07461724187483118,0.05438524619802044,0.03498271103712289,0.03686396169177139,2017,IA,dallas,dallas_IA,0.076,6140,1.6,SNAP,1.85,Other Nutrition Program,0.378,0.054,0.568,3179000,3.03,0.116,2670,0.33,0.67,50003,41.61,-94.02,56649,886,1519,9650,9875,6355,19696,8668,87235,81915,5320,87235,83359,3876,34197,2294,3755,4660,8726,6360,4091,4311,86754,25586,25073,513,51469,49769,1700,9699,9699,0,87235,78893,1643,0,4065,0,1000,1634
0500000US19057,16977,0.12018658245251124,0.12212955260763267,0.09492797043593267,0.14055307318565907,0.0787596830736722,0.013496703398968496,0.018978654908061096,2017,IA,des moines,des moines_IA,0.134,5320,1.6,SNAP,1.85,Other Nutrition Program,0.618,0.022,0.36,2358000,2.6,0.194,1760,0.67,0.33,52601,40.8,-91.12,27223,554,1724,7203,7907,3694,4464,1677,39417,38182,1235,39417,38984,433,16977,3464,3520,2736,4051,2270,389,547,38872,9466,9032,434,22005,19929,2076,7401,7389,12,39417,35538,2533,74,462,0,143,667
0500000US19061,37785,0.03396356978131128,0.0462910358186608,0.04865846963719724,0.07286513021962905,0.03620492724264755,0.01272670783515005,0.01394544595475165,2017,IA,dubuque,dubuque_IA,0.112,10840,1.6,SNAP,1.85,Other Nutrition Program,0.478,0.036,0.486,5372000,2.9,0.16,3570,0.52,0.48,52001,42.5,-90.69,64277,1652,3083,18839,13577,5946,13003,8177,97041,94650,2391,97041,94430,2611,37785,4849,6609,6947,10403,5169,1817,1991,95714,23956,23759,197,55960,53003,2957,15798,15671,127,97041,89849,2621,311,1132,1726,471,931
0500000US19065,8136,0.21074259708843465,0.3402095545829067,0.2551571659371801,0.2714727218408008,0.10725967307009937,0.02749473309684237,0.016768765789832437,2017,IA,fayette,fayette_IA,0.116,2340,1.6,SNAP,1.85,Other Nutrition Program,0.55,0.058,0.392,1171000,2.93,0.175,750,0.66,0.34,50606,42.74,-91.67,14182,258,725,5877,3661,1053,1661,947,19796,19504,292,19796,19693,103,8136,1395,2252,1689,1797,710,182,111,19465,4659,4652,7,10858,10177,681,3948,3948,0,null,null,null,null,null,null,null,null
0500000US19087,7708,0.23462774238425954,0.19743066127455985,0.2635775068678267,0.33511035515571064,0.1800944651012609,0.03551395526763182,0.05099871301465611,2017,IA,henry,henry_IA,0.112,2220,1.6,SNAP,1.85,Other Nutrition Program,0.537,0.067,0.396,968000,2.55,0.174,770,0.67,0.33,52630,40.83,-91.71,13291,291,518,4978,3406,1075,2046,977,19863,18895,968,19863,19630,233,7708,1394,1173,1566,1991,1070,211,303,18719,5094,4996,98,10230,9492,738,3395,3395,0,null,null,null,null,null,null,null,null
0500000US19099,13828,0.1147930996366869,0.12880884027569928,0.1531794937748774,0.16191318290441123,0.11071389154025792,0.03111703612019531,0.022644834689150534,2017,IA,jasper,jasper_IA,0.104,3830,1.6,SNAP,1.85,Other Nutrition Program,0.513,0.077,0.41,1887000,2.89,0.148,1210,0.67,0.33,50028,41.82,-93.15,25968,498,1347,10537,5602,3286,3541,1157,36966,36159,807,36966,36566,400,13828,2195,2463,2929,3096,2117,595,433,35465,8402,8176,226,20269,19202,1067,6794,6794,0,null,null,null,null,null,null,null,null
0500000US19103,59190,0.028137929286455168,0.027087537931472866,0.02663370036233649,0.03751153039993851,0.027241671445519183,0.011985307879268131,0.010349780035776673,2017,IA,johnson,johnson_IA,0.134,19310,1.6,SNAP,1.85,Other Nutrition Program,0.551,0.005,0.444,9860000,2.99,0.137,4010,0.47,0.53,52235,41.57,-91.53,86376,1355,1653,12810,14680,6685,26191,23002,149210,140704,8506,149210,137932,11278,59190,9858,9490,9331,13142,9544,4199,3626,147677,33892,33204,688,97209,91955,5254,16576,16012,564,149210,123409,8850,243,9499,0,1363,5846
0500000US19105,8271,0.1067104173530668,0.24864989029803652,0.2047962941255433,0.3834266092014989,0.1708828464188152,0.060079426756315696,0.03449816232236132,2017,IA,jones,jones_IA,0.106,2160,1.6,SNAP,1.85,Other Nutrition Program,0.518,0.046,0.436,1024000,2.78,0.155,690,0.61,0.39,52033,42.29,-91,14842,190,698,6409,3162,1413,2249,721,20536,20099,437,null,null,null,8271,730,1701,1401,2623,1169,411,236,19457,4707,4707,0,10803,10344,459,3947,3947,0,null,null,null,null,null,null,null,null
0500000US19111,14404,0.09514389419891,0.1633930097944807,0.14078790017984605,0.1912517589570795,0.07215319636057158,0.016387499507411047,0.015134337780373729,2017,IA,lee,lee_IA,0.135,4700,1.6,SNAP,1.85,Other Nutrition Program,0.595,0.039,0.367,1950000,2.43,0.206,1550,0.67,0.33,52619,40.53,-91.56,24320,454,1312,9170,6171,2779,3063,1371,34295,33052,1243,34295,34175,120,14404,1974,3390,2921,3968,1497,340,314,33103,7505,7349,156,19361,18024,1337,6237,6237,0,34295,31940,1033,119,233,0,320,650
0500000US19113,89183,0.011204978385374782,0.022026482981752787,0.020395776410182868,0.028433638485777683,0.01826466797624994,0.007091121868661779,0.004712327085770274,2017,IA,linn,linn_IA,0.108,23690,1.6,SNAP,1.85,Other Nutrition Program,0.488,0.037,0.475,11615000,2.87,0.149,7790,0.54,0.46,52202,42.14,-91.61,149861,2044,5438,40042,33567,18721,36704,13345,224115,216752,7363,224115,216325,7790,89183,8912,17519,16222,22615,14527,5640,3748,222311,56129,54757,1372,132672,125202,7470,33510,33510,0,224115,196706,12967,299,5593,456,3289,4805
0500000US19123,8568,0.28837787838446927,0.1706837419063486,0.11837523680496163,0.39272244845650683,0.14343972883270956,0.023702291374065963,0.02983219431563475,2017,IA,mahaska,mahaska_IA,0.122,2730,1.6,SNAP,1.85,Other Nutrition Program,0.613,0.047,0.341,1287000,2.76,0.17,910,0.71,0.29,50027,41.5,-92.46,15002,737,553,6280,2582,1435,2230,1185,null,null,null,22235,21619,616,8568,2117,1253,869,2883,1053,174,219,22012,5725,5626,99,12578,11849,729,3709,3709,0,null,null,null,null,null,null,null,null
0500000US19125,13332,0.09311237154318491,0.11134101709000783,0.1784606903534638,0.16692713375748014,0.14779830818365366,0.034263102277824545,0.018172384295135183,2017,IA,marion,marion_IA,0.103,3430,1.6,SNAP,1.85,Other Nutrition Program,0.485,0.035,0.479,1692000,2.89,0.144,1140,0.57,0.43,50044,41.2,-92.88,21875,450,772,7824,4731,1687,5018,1393,33105,33017,88,33105,32670,435,13332,1655,1979,3172,2967,2627,609,323,32858,8397,8212,185,18744,17254,1490,5717,5520,197,null,null,null,null,null,null,null,null
0500000US19127,15812,0.11891079915800436,0.10995149239332457,0.14770857090161793,0.1340696262286009,0.08471344521246324,0.022198282385702126,0.014878848734200343,2017,IA,marshall,marshall_IA,0.094,3800,1.6,SNAP,1.85,Other Nutrition Program,0.633,0.056,0.311,1649000,2.54,0.162,1650,0.66,0.34,50005,42.11,-92.98,26399,1694,1779,9691,5317,2675,3506,1737,40288,31293,8995,40288,37384,2904,15812,2973,2749,3693,3352,2118,555,372,39192,11476,10689,787,21584,19888,1696,6132,6066,66,40288,35325,414,0,1524,9,1765,1251
0500000US19139,16443,0.09623768747065459,0.11321428183999757,0.09975136168653166,0.21152318779580076,0.0673146007673295,0.0029588835502122853,0.017161524591231252,2017,IA,muscatine,muscatine_IA,0.089,3800,1.6,SNAP,1.85,Other Nutrition Program,0.577,0.069,0.354,1658000,2.56,0.152,1650,0.58,0.42,52720,41.57,-91.16,28419,1011,2340,9886,4680,4220,3970,2312,42880,35118,7762,42880,40834,2046,16443,2602,3061,2697,5719,1820,80,464,42351,11437,11437,0,23997,23290,707,6917,6917,0,42880,39295,852,103,827,140,375,1288
0500000US19149,10450,0.08882580527002586,0.1406561205100616,0.21528811153590804,0.23360271056065565,0.19193699777935488,0.04459604862526041,0.04203200476179574,2017,IA,plymouth,plymouth_IA,0.09,2250,1.6,SNAP,1.85,Other Nutrition Program,0.504,0.049,0.448,1137000,2.96,0.152,960,0.53,0.47,51001,42.82,-96.55,17109,512,555,6380,3750,2389,2440,1083,25220,23882,1338,25220,24959,261,10450,970,1536,2351,2551,2096,487,459,24949,6229,6062,167,14391,13060,1331,4329,4329,0,null,null,null,null,null,null,null,null
