geo_id,total,less_9th,nineth_to_12th,hs_grad,some_coll,assoc_deg,bach_deg,grad_or_prof,year,state,county,county_state,fi_rate,number_food_insecure_individuals,low_threshold_in_state,low_threshold_type,high_threshold_in_state,high_threshold_type,percent_fi_low_threshold,percent_fi_btwn_thresholds,percent_fi_high_threshold,weighted_annual_food_budget_shortfall,cost_per_meal,child_fi_rate,number_food_insecure_children,percent_of_children_in_fi_hh_with_hh_incomes_below_185_percent_fpl,percent_of_children_in_fi_hh_with_hh_incomes_above_185_percent_fpl,zip,latitude,longitude,estimate_total_edu_data,estimate_total_less_than_9th_grade,estimate_total_9th_to_12th_grade_no_diploma,estimate_total_high_school_graduate_includes_equivalency,estimate_total_some_college_no_degree,estimate_total_associates_degree,estimate_total_bachelors_degree,estimate_total_graduate_or_professional_degree,estimate_total_hispanic_data,estimate_total_not_hispanic_or_latino,estimate_total_hispanic_or_latino,estimate_total_immigration_data,estimate_total_u_s_citizen,estimate_total_not_a_u_s_citizen,estimate_total_income_data,estimate_total_less_than_20_000,estimate_total_20_000_to_39_999,estimate_total_40_000_to_59_999,estimate_total_60_000_to_99_999,estimate_total_100_000_to_149_999,estimate_total_150_000_to_199_999,estimate_total_200_000_or_more,estimate_total_ins_status_data,estimate_total_under_19_years,estimate_total_under_19_years_with_health_insurance_coverage,estimate_total_under_19_years_no_health_insurance_coverage,estimate_total_19_to_64_years,estimate_total_19_to_64_years_with_health_insurance_coverage,estimate_total_19_to_64_years_no_health_insurance_coverage,estimate_total_65_years_and_over,estimate_total_65_years_and_over_with_health_insurance_coverage,estimate_total_65_years_and_over_no_health_insurance_coverage,estimate_total_race_data,estimate_total_white_alone,estimate_total_black_or_african_american_alone,estimate_total_american_indian_and_alaska_native_alone,estimate_total_asian_alone,estimate_total_native_hawaiian_and_other_pacific_islander_alone,estimate_total_some_other_race_alone,estimate_total_two_or_more_races
0500000US42039,60553,4.290456294485823,7.182137961785544,47.50053671989827,13.94976301752184,5.676019354945255,14.620250028900303,6.7808366224629655,2017,PA,crawford,crawford_PA,0.123,10690,1.6,SNAP,1.85,Other Nutrition Program,0.635,0.045,0.32,5295000,2.9,0.187,3450,0.79,0.22,16110,41.5,-80.37,60553,2598,4349,28763,8447,3437,8853,4106,86159,85062,1097,86159,85542,617,36050,6828,7485,6958,9281,3511,833,1154,84713,18469,16491,1978,49226,44677,4549,17018,16848,170,86159,82305,2104,152,335,131,259,873
0500000US42041,175140,2.473449811579308,4.919492977046934,30.682311293822085,15.781660385976934,8.784972022382094,21.274409044193217,16.08370446499943,2017,PA,cumberland,cumberland_PA,0.094,23080,1.6,SNAP,1.85,Other Nutrition Program,0.455,0.054,0.491,12648000,3.21,0.141,7050,0.61,0.4,17001,40.24,-76.92,175140,4332,8616,53737,27640,15386,37260,28169,250066,240361,9705,250066,242489,7577,98242,9845,17242,16192,25247,17307,7058,5351,242836,54949,52324,2625,144680,133481,11199,43207,43048,159,250066,219512,9314,479,10958,28,2805,6970
0500000US42043,191345,2.71551386239515,6.141785779612741,36.78225195327811,17.519663435156392,7.680367921816614,17.381170137709372,11.779246910031619,2017,PA,dauphin,dauphin_PA,0.129,35310,1.6,SNAP,1.85,Other Nutrition Program,0.576,0.02,0.403,18990000,3.15,0.164,10060,0.63,0.38,17005,40.6,-76.8,191345,5196,11752,70381,33523,14696,33258,22539,275710,250330,25380,275710,266211,9499,110764,15991,17010,20450,29585,17114,5938,4676,272525,63897,61580,2317,164041,151864,12177,44587,44288,299,275710,194341,56338,567,11771,0,4360,8333
0500000US42045,383800,2.346795205836373,3.9445023449713394,29.890046899426785,16.311620635747786,7.2107868681605,22.56227201667535,17.733976029181868,2017,PA,delaware,delaware_PA,0.123,69250,1.6,SNAP,1.85,Other Nutrition Program,0.477,0.034,0.489,42777000,3.62,0.147,18380,0.56,0.44,19003,40,-75.29,383800,9007,15139,114718,62604,27675,86594,68063,564696,543202,21494,564696,534583,30113,205461,24313,32971,26972,46062,34659,17614,22870,556749,132719,130280,2439,336048,316493,19555,87982,87812,170,564696,385543,119536,391,32927,665,8919,16715
0500000US42047,22176,2.628968253968254,3.760822510822511,46.243686868686865,15.079365079365079,10.93524531024531,15.273268398268398,6.078643578643579,2017,PA,elk,elk_PA,0.1,3090,1.6,SNAP,1.85,Other Nutrition Program,0.572,0.071,0.357,1723000,3.27,0.166,1010,0.75,0.25,15821,41.31,-78.33,22176,583,834,10255,3344,2425,3387,1348,30197,30059,138,30197,30165,32,13456,2197,2596,3360,2797,1507,731,268,29861,6148,5991,157,17436,16688,748,6277,6277,0,null,null,null,null,null,null,null,null
0500000US42049,187649,3.2747310137544035,6.106613944119074,38.33860025899419,15.578553576091533,9.634477135502987,17.38778250883298,9.679241562704838,2017,PA,erie,erie_PA,0.139,38590,1.6,SNAP,1.85,Other Nutrition Program,0.612,0.032,0.356,19845000,3.01,0.197,11930,0.73,0.27,16401,41.88,-80.36,187649,6145,11459,71942,29233,18079,32628,18163,274541,262776,11765,274541,267833,6708,108458,20653,23559,17504,25855,13107,4228,3552,268124,62274,60752,1522,160434,149202,11232,45416,44931,485,274541,236901,19165,916,4838,47,3955,8719
0500000US42051,96474,2.925140452349856,8.674876132429462,46.88413458548417,15.418662022928459,8.010448410970831,13.123743184692248,4.962995211144971,2017,PA,fayette,fayette_PA,0.146,19430,1.6,SNAP,1.85,Other Nutrition Program,0.667,0.029,0.304,9640000,2.91,0.226,5860,0.81,0.19,15401,39.89,-79.72,96474,2822,8369,45231,14875,7728,12661,4788,131504,129961,1543,131504,130714,790,53256,11635,12855,7883,12926,6150,832,975,127985,26424,25660,764,75686,70481,5205,25875,25741,134,131504,121719,5884,0,333,180,372,3016
0500000US42055,108529,3.4626689640556902,8.147131181527518,41.103299578914395,15.499083194353583,8.09000359350957,13.214901086345584,10.482912401293664,2017,PA,franklin,franklin_PA,0.103,15740,1.6,SNAP,1.85,Other Nutrition Program,0.554,0.054,0.392,7798000,2.9,0.159,5530,0.71,0.29,17201,39.93,-77.65,108529,3758,8842,44609,16821,8780,14342,11377,154234,145306,8928,154234,151469,2765,60979,7758,10948,11357,17298,8732,3239,1647,152849,36117,33366,2751,87942,80583,7359,28790,28790,0,154234,143122,6753,302,1250,0,1004,1803
0500000US42059,26289,5.56886910875271,10.643234813039674,42.45882308189737,14.310167750770283,9.73410932329111,12.647875537296969,4.636920384951881,2017,PA,greene,greene_PA,0.126,4690,1.6,SNAP,1.85,Other Nutrition Program,0.538,0.031,0.431,2185000,2.73,0.195,1400,0.67,0.33,15310,39.82,-80.45,26289,1464,2798,11162,3762,2559,3325,1219,36770,36237,533,36770,36595,175,13892,2480,3319,2510,3143,1547,601,292,34251,7559,7416,143,20180,19074,1106,6512,6512,0,null,null,null,null,null,null,null,null
0500000US42061,32132,3.3237893688534794,7.80530312461098,48.789368853479395,14.969500809162206,8.163201792605502,11.225569525706462,5.723266525581974,2017,PA,huntingdon,huntingdon_PA,0.125,5700,1.6,SNAP,1.85,Other Nutrition Program,0.57,0.056,0.374,3132000,3.22,0.19,1640,0.81,0.19,16611,40.55,-78.1,32132,1068,2508,15677,4810,2623,3607,1839,45491,44602,889,45491,44652,839,15097,2503,3812,2268,4279,1399,645,191,41380,9498,9353,145,23007,21681,1326,8875,8781,94,45491,41656,2404,12,187,0,473,759
0500000US42063,55222,3.2287856289160115,6.421353808264822,42.36173988627721,13.395023722429467,10.28394480460686,14.483358081923873,9.82579406758176,2017,PA,indiana,indiana_PA,0.133,11550,1.6,SNAP,1.85,Other Nutrition Program,0.615,0.025,0.36,5951000,3.02,0.186,2930,0.79,0.21,15681,40.48,-79.44,55222,1783,3546,23393,7397,5679,7998,5426,84953,83874,1079,84953,83770,1183,33664,6766,7943,6193,7555,3352,1174,681,83599,17633,15364,2269,50491,46693,3798,15475,15463,12,84953,80324,1830,7,1218,11,264,1299
0500000US42065,31007,3.8088173638210723,9.333376334376108,50.21769277904989,11.616731705743865,9.249524300964298,10.981391298738995,4.79246621730577,2017,PA,jefferson,jefferson_PA,0.12,5330,1.6,SNAP,1.85,Other Nutrition Program,0.624,0.065,0.311,2416000,2.66,0.189,1780,0.8,0.2,15711,41.01,-78.96,31007,1181,2894,15571,3602,2868,3405,1486,43804,43405,399,43804,43705,99,17033,3925,3987,3058,3858,1666,357,182,43271,10043,8689,1354,24704,22419,2285,8524,8524,0,null,null,null,null,null,null,null,null
0500000US42067,17223,6.973233466875689,10.28276142367764,50.97253672414794,11.29303837891192,6.671311618184986,9.214422574464379,4.5926958137374445,2017,PA,juniata,juniata_PA,0.108,2630,1.6,SNAP,1.85,Other Nutrition Program,0.646,0.051,0.303,1451000,3.23,0.177,980,0.79,0.21,17014,40.65,-77.1,17223,1201,1771,8779,1945,1149,1587,791,24514,23637,877,24514,24147,367,9116,1678,2469,1545,1789,1454,120,61,24272,5957,5542,415,13707,11962,1745,4608,4461,147,null,null,null,null,null,null,null,null
0500000US42069,148344,2.658685218141617,5.3915224073774475,37.41303996117133,17.205953729170037,8.183681173488647,18.46384080245915,10.683276708191771,2017,PA,lackawanna,lackawanna_PA,0.122,25940,1.6,SNAP,1.85,Other Nutrition Program,0.61,0.038,0.352,14283000,3.23,0.182,7790,0.71,0.29,18403,41.5,-75.53,148344,3944,7998,55500,25524,12140,27390,15848,210761,194953,15808,210761,202965,7796,86213,16833,19769,12810,18646,11947,3240,2968,206732,45382,45245,137,122359,115020,7339,38991,38796,195,210761,193469,5588,96,5881,89,1222,4416
0500000US42071,364909,7.24783439158804,8.185328396942799,35.18329227286803,13.755484244017001,7.583808565971243,17.376935071483576,10.667317057129312,2017,PA,lancaster,lancaster_PA,0.095,50760,1.6,SNAP,1.85,Other Nutrition Program,0.572,0.066,0.362,27682000,3.2,0.148,19040,0.71,0.29,17022,40.15,-76.59,364909,26448,29869,128387,50195,27674,63410,38926,542903,485644,57259,542903,529794,13109,201150,21429,37082,35068,54261,33903,11013,8394,537170,135757,109126,26631,311061,270095,40966,90352,87886,2466,542903,483054,22555,364,12603,173,11348,12806
0500000US42073,62545,3.173714925253817,5.763850027979855,42.04013110560397,16.535294587896715,9.804141018466703,15.422495803021825,7.26037253177712,2017,PA,lawrence,lawrence_PA,0.127,11180,1.6,SNAP,1.85,Other Nutrition Program,0.592,0.041,0.368,5630000,2.95,0.19,3400,0.71,0.3,16101,40.99,-80.34,62545,1985,3605,26294,10342,6132,9646,4541,87069,85841,1228,87069,86853,216,37341,7020,8678,5875,8653,4520,1555,1040,86103,18322,17277,1045,49455,46544,2911,18326,18326,0,87069,81047,2869,52,319,0,365,2417
0500000US42075,95764,3.4428386450022974,7.904849421494507,43.22605572031243,14.828119126185205,8.393550812413851,14.452194979324172,7.7523912952675325,2017,PA,lebanon,lebanon_PA,0.091,12480,1.6,SNAP,1.85,Other Nutrition Program,0.592,0.063,0.345,6418000,3.01,0.149,4720,0.71,0.29,17003,40.33,-76.5,95764,3297,7570,41395,14200,8038,13840,7424,139754,121232,18522,139754,135008,4746,52786,7591,9401,10448,14185,6925,2875,1361,138119,33989,30142,3847,78258,68393,9865,25872,25759,113,139754,120690,3416,151,2178,161,10864,2294
0500000US42077,248992,4.214191620614317,7.561287109626012,32.71309921603907,16.329841922632053,9.761357794627939,17.790933042025447,11.629289294435162,2017,PA,lehigh,lehigh_PA,0.096,34550,1.6,SNAP,1.85,Other Nutrition Program,0.654,0.023,0.323,18972000,3.22,0.16,13200,0.67,0.33,18001,40.66,-75.55,248992,10493,18827,81453,40660,24305,44298,28956,366494,276487,90007,366494,343834,22660,139466,20082,24759,23868,34919,18837,7949,9052,361245,88426,84404,4022,216480,196287,20193,56339,56100,239,366494,290937,26861,1486,12844,0,21216,13150
0500000US18037,29063,3.6885386918074525,7.992980765922307,30.68506348277879,18.084850153115646,13.897395313629012,17.269380311736573,8.38179128101022,2017,IN,dubois,dubois_IN,0.095,4030,1.3,SNAP,1.85,Other Nutrition Program,0.438,0.145,0.417,1823000,2.65,0.137,1430,0.55,0.45,47513,38.31,-86.69,29063,1072,2323,8918,5256,4039,5019,2436,42558,39307,3251,42558,40867,1691,16847,2658,2651,2495,5249,2886,639,269,41756,10559,10325,234,24449,22178,2271,6748,6748,0,null,null,null,null,null,null,null,null
0500000US18039,129938,8.302421154704552,11.101448383075004,32.14610044790592,20.837630254429033,7.4050701103603265,12.722990964921731,7.4843386846034266,2017,IN,elkhart,elkhart_IN,0.107,21670,1.3,SNAP,1.85,Other Nutrition Program,0.594,0.212,0.194,10007000,2.71,0.154,8710,0.76,0.24,46507,41.72,-85.81,129938,10788,14425,41770,27076,9622,16532,9725,205032,172211,32821,205032,195272,9760,73363,9325,13758,14192,20639,9421,3585,2443,202422,59294,53586,5708,115129,95878,19251,27999,27578,421,205032,179524,11525,104,1666,42,4493,7678
0500000US18041,16894,5.00769503965905,9.843731502308511,45.223156150112466,20.705575944122174,8.02059902924115,8.144903516041198,3.054338818515449,2017,IN,fayette,fayette_IN,0.15,3500,1.3,SNAP,1.85,Other Nutrition Program,0.659,0.129,0.212,1608000,2.69,0.204,1060,0.79,0.21,46133,39.62,-85.3,16894,846,1663,7640,3498,1355,1376,516,24764,24711,53,24764,24764,0,9943,1971,2650,1615,2687,666,297,57,24404,6005,5813,192,14086,12259,1827,4313,4313,0,null,null,null,null,null,null,null,null
0500000US18043,52629,1.216059586919759,9.58406961941135,29.998669934826804,19.099735887058465,10.178798761139296,18.79002071101484,11.132645499629481,2017,IN,floyd,floyd_IN,0.116,8870,1.3,SNAP,1.85,Other Nutrition Program,0.468,0.118,0.414,4243000,2.8,0.156,2750,0.61,0.39,47119,38.31,-85.86,52629,640,5044,15788,10052,5357,9889,5859,77071,74549,2522,77071,76311,760,28614,4543,5102,4467,7047,4180,1583,1692,75954,19326,18981,345,45340,43034,2306,11288,11228,60,77071,69317,4417,39,922,0,428,1948
0500000US18045,14603,2.725467369718551,8.34075190029446,45.24412791892077,23.262343354105322,8.81325754981853,7.683352735739232,3.9306991714031363,2017,IN,fountain,fountain_IN,0.12,2000,1.3,SNAP,1.85,Other Nutrition Program,0.539,0.208,0.252,953000,2.79,0.161,600,0.72,0.28,47918,40.28,-87.24,14603,398,1218,6607,3397,1287,1122,574,20937,20230,707,20937,20937,0,7996,1051,1949,1586,2013,1040,278,79,20754,5177,4810,367,11654,10337,1317,3923,3923,0,null,null,null,null,null,null,null,null
0500000US18047,15778,6.756242869818735,5.16542020534922,44.929648878184814,12.035745975408798,10.064646976803143,13.18925085562175,7.859044238813538,2017,IN,franklin,franklin_IN,0.105,2410,1.3,SNAP,1.85,Other Nutrition Program,0.523,0.083,0.394,1271000,3.09,0.151,830,0.53,0.47,47010,39.49,-84.83,15778,1066,815,7089,1899,1588,2081,1240,22619,22619,0,22619,22619,0,9069,994,1754,1413,2553,1723,556,76,22536,5653,5543,110,12928,12489,439,3955,3955,0,null,null,null,null,null,null,null,null
0500000US18051,22603,2.8978454187497236,5.127637924169358,41.87054815732425,19.585895677564924,11.095872229350086,13.020395522718223,6.4018050701234355,2017,IN,gibson,gibson_IN,0.11,3710,1.3,SNAP,1.85,Other Nutrition Program,0.514,0.173,0.313,1676000,2.65,0.154,1210,0.74,0.26,47639,38.2,-87.57,22603,655,1159,9464,4427,2508,2943,1447,33576,33419,157,33576,32538,1038,12997,2266,2297,2704,2818,1604,864,444,32973,8323,7268,1055,19265,17997,1268,5385,5385,0,null,null,null,null,null,null,null,null
0500000US18053,44038,2.055043371633589,6.957627503519688,36.709205685998455,23.03238112539171,9.012670875153276,12.718561242563242,9.514510195740042,2017,IN,grant,grant_IN,0.149,10050,1.3,SNAP,1.85,Other Nutrition Program,0.603,0.141,0.256,4230000,2.47,0.21,2950,0.82,0.18,46919,40.57,-85.87,44038,905,3064,16166,10143,3969,5601,4190,66491,63578,2913,66491,66456,35,25878,5245,6519,4708,5167,3386,757,96,65643,14916,14411,505,38390,34768,3622,12337,12337,0,66491,58077,5612,29,165,0,423,2185
0500000US18055,22536,3.0573304934327297,7.459176428824992,44.26251331203408,20.2209797657082,11.421725239616613,8.488640397586085,5.089634362797302,2017,IN,greene,greene_IN,0.121,3940,1.3,SNAP,1.85,Other Nutrition Program,0.542,0.154,0.304,1784000,2.65,0.176,1280,0.68,0.32,47424,39.02,-86.93,22536,689,1681,9975,4557,2574,1913,1147,32177,32003,174,32177,32086,91,12576,1385,2500,1988,4458,1558,338,349,31843,7720,7670,50,18098,16983,1115,6025,6025,0,null,null,null,null,null,null,null,null
0500000US18057,212065,0.5545469549430599,1.8786692759295498,14.120198995590973,17.10041732487681,6.436705727017659,37.23150920708274,22.677952514559216,2017,IN,hamilton,hamilton_IN,0.082,25520,1.3,SNAP,1.85,Other Nutrition Program,0.277,0.13,0.593,14299000,3.28,0.119,10420,0.35,0.65,46030,40.17,-86.02,212065,1176,3984,29944,36264,13650,78955,48092,323747,310616,13131,323747,311585,12162,118666,5674,12584,15697,29250,22576,15296,17589,322094,93861,91167,2694,190931,177686,13245,37302,37058,244,323747,280893,13635,887,19694,85,1604,6949
0500000US18059,51172,1.3796607519737356,5.145392011256156,31.34526694285938,20.90987258657078,8.485109044008441,22.223090752755414,10.511607910576096,2017,IN,hancock,hancock_IN,0.095,6900,1.3,SNAP,1.85,Other Nutrition Program,0.369,0.123,0.508,3212000,2.73,0.14,2440,0.49,0.51,46040,39.93,-85.84,51172,706,2633,16040,10700,4342,11372,5379,74985,73215,1770,74985,73633,1352,29239,2342,4985,4462,8709,5872,1424,1445,74390,19550,19052,498,43682,41445,2237,11158,11158,0,74985,70834,2140,0,407,0,296,1308
0500000US18061,28164,2.2972589120863516,6.728447663684135,43.48814088907826,25.62136060218719,7.914358755858543,8.66354211049567,5.286891066609856,2017,IN,harrison,harrison_IN,0.11,4330,1.3,SNAP,1.85,Other Nutrition Program,0.517,0.125,0.358,1912000,2.59,0.156,1400,0.65,0.35,47107,38.36,-86.06,28164,647,1895,12248,7216,2229,2440,1489,39898,39092,806,39898,39801,97,14815,2189,3617,2232,4063,1485,748,481,39577,10300,10139,161,22414,21151,1263,6863,6863,0,39898,37832,265,0,89,0,1133,579
0500000US18063,108075,1.99676150821189,3.1570668517233407,27.443904695813092,21.60351607679852,10.160536664353458,23.129308350682397,12.508905852417303,2017,IN,hendricks,hendricks_IN,0.09,14290,1.3,SNAP,1.85,Other Nutrition Program,0.303,0.156,0.541,6893000,2.83,0.125,5110,0.48,0.53,46103,39.68,-86.61,108075,2158,3412,29660,23348,10981,24997,13519,163685,157298,6387,163685,160804,2881,58285,4167,7829,11367,15256,11505,4816,3345,160978,43804,42172,1632,95886,88998,6888,21288,21288,0,163685,142905,10915,0,4405,0,1670,3790
0500000US18065,34841,2.353548979650412,7.525616371516317,43.741568841307654,19.26752963462587,9.563445366091674,11.558221635429524,5.990069171378548,2017,IN,henry,henry_IN,0.132,6440,1.3,SNAP,1.85,Other Nutrition Program,0.549,0.134,0.317,2794000,2.54,0.193,1960,0.73,0.27,46148,39.79,-85.52,34841,820,2622,15240,6713,3332,4027,2087,48476,47577,899,48476,48288,188,18277,1928,4687,4046,4915,1825,635,241,45182,10523,10144,379,25863,24048,1815,8796,8796,0,48476,45924,1220,257,0,0,160,915
0500000US18067,56994,3.8635645857458676,6.09362389023406,39.1567533424571,19.719619609081658,10.736217847492718,15.066498227883637,5.363722497104958,2017,IN,howard,howard_IN,0.141,11660,1.3,SNAP,1.85,Other Nutrition Program,0.568,0.103,0.329,5337000,2.68,0.188,3540,0.72,0.28,46901,40.47,-86.13,56994,2202,3473,22317,11239,6119,8587,3057,82363,79572,2791,82363,81452,911,34243,6668,7359,7396,6672,3984,1773,391,81498,19600,18854,746,46551,42483,4068,15347,15347,0,82363,71818,7148,170,777,0,736,1714
0500000US18069,24824,3.5530132130196583,5.933773767321947,39.42152755398002,21.72897196261682,10.546245568804382,12.850467289719624,5.966000644537544,2017,IN,huntington,huntington_IN,0.114,4160,1.3,SNAP,1.85,Other Nutrition Program,0.501,0.172,0.326,1793000,2.53,0.167,1340,0.72,0.28,46702,40.85,-85.6,24824,882,1473,9786,5394,2618,3190,1481,36337,35455,882,36337,35956,381,14669,2068,3112,3065,3998,1784,350,292,35942,8311,8009,302,21573,19893,1680,6058,6058,0,null,null,null,null,null,null,null,null
0500000US18071,29636,6.7418005128897285,9.265757862059658,41.331488729923066,21.12970711297071,5.257119719260359,10.817924146308544,5.456201916587934,2017,IN,jackson,jackson_IN,0.118,5170,1.3,SNAP,1.85,Other Nutrition Program,0.581,0.118,0.301,2119000,2.4,0.166,1780,0.72,0.28,47220,38.88,-86.04,29636,1998,2746,12249,6262,1558,3206,1617,43884,40853,3031,43884,42570,1314,16110,2478,4391,2794,3957,1703,572,215,43221,11521,11209,312,24739,20823,3916,6961,6961,0,43884,40015,1003,495,456,0,1519,396
0500000US18073,22531,0.18640983533797878,9.919666237628157,43.35804003373131,22.950601393635438,9.489148284585681,9.342683413962986,4.7534508011184595,2017,IN,jasper,jasper_IN,0.104,3490,1.3,SNAP,1.85,Other Nutrition Program,0.416,0.237,0.346,1824000,3.06,0.157,1270,0.72,0.28,46310,41.16,-87.26,22531,42,2235,9769,5171,2138,2105,1071,33447,31437,2010,33447,33081,366,12559,1423,2771,2401,3854,1428,441,241,33101,8434,8170,264,18828,16992,1836,5839,5803,36,33447,31771,297,0,29,0,1009,341
0500000US18075,13849,5.162827640984909,8.578236695790311,45.59896021373384,19.214383710015166,8.520470792114953,8.534912268033793,4.390208679327027,2017,IN,jay,jay_IN,0.131,2770,1.3,SNAP,1.85,Other Nutrition Program,0.662,0.128,0.21,1346000,2.85,0.191,1040,0.82,0.18,47326,40.53,-84.96,13849,715,1188,6315,2661,1180,1182,608,20945,19963,982,20945,20678,267,8595,1215,2166,2068,2064,897,185,0,20747,5409,4978,431,11801,10642,1159,3537,3537,0,null,null,null,null,null,null,null,null
0500000US18077,22625,2.0906077348066296,4.300552486187845,46.771270718232046,18.700552486187846,8.300552486187845,12.649723756906079,7.186740331491713,2017,IN,jefferson,jefferson_IN,0.124,4010,1.3,SNAP,1.85,Other Nutrition Program,0.542,0.12,0.338,1672000,2.44,0.179,1190,0.72,0.28,47224,38.86,-85.3,22625,473,973,10582,4231,1878,2862,1626,32089,31874,215,32089,31972,117,12588,2229,2472,2694,3093,1403,256,441,30325,6638,6608,30,18340,16516,1824,5347,5347,0,null,null,null,null,null,null,null,null
0500000US18079,19805,3.7616763443574857,5.478414541782378,46.70032819994951,20.01514768997728,8.048472607927291,10.552890684170665,5.443069931835395,2017,IN,jennings,jennings_IN,0.123,3430,1.3,SNAP,1.85,Other Nutrition Program,0.534,0.217,0.25,1486000,2.54,0.177,1180,0.77,0.23,47223,39.12,-85.49,19805,745,1085,9249,3964,1594,2090,1078,27626,26764,862,27626,27297,329,10444,1998,2502,1544,2471,1627,302,0,27382,5735,5407,328,16718,14295,2423,4929,4610,319,null,null,null,null,null,null,null,null
0500000US18081,103353,1.4803634147049434,5.585711106595841,28.681315491567734,21.70812651785628,8.35099126295318,22.33026617514731,11.863226031174712,2017,IN,johnson,johnson_IN,0.105,15680,1.3,SNAP,1.85,Other Nutrition Program,0.454,0.157,0.389,7321000,2.74,0.148,5600,0.65,0.35,46106,39.51,-86.16,103353,1530,5773,29643,22436,8631,23079,12261,153897,148275,5622,153897,150638,3259,58648,6785,8404,10141,12857,12861,4068,3532,151796,39572,37259,2313,90777,84081,6696,21447,21367,80,153897,141456,4189,209,4720,0,1198,2125
0500000US18083,24527,3.730582623231541,11.591307538630897,35.67089330125984,16.532800587108085,14.946793329799812,9.960451747054266,7.567170872915563,2017,IN,knox,knox_IN,0.138,5200,1.3,SNAP,1.85,Other Nutrition Program,0.558,0.132,0.309,2524000,2.84,0.183,1470,0.75,0.25,47512,38.77,-87.3,24527,915,2843,8749,4055,3666,2443,1856,37508,36742,766,37508,37361,147,15156,3342,3318,2746,3363,1111,1058,218,36619,8191,7938,253,22259,20327,1932,6169,6160,9,37508,35204,1087,0,375,0,108,734
