geo_id,county_state.x,total,white,black,am_ind_al_nat,asian,nat_ha_pac_isl,other,two_or_more,hispanic,year,state,county,county_state.y,fi_rate,number_food_insecure_individuals,low_threshold_in_state,low_threshold_type,high_threshold_in_state,high_threshold_type,percent_fi_low_threshold,percent_fi_btwn_thresholds,percent_fi_high_threshold,weighted_annual_food_budget_shortfall,cost_per_meal,child_fi_rate,number_food_insecure_children,percent_of_children_in_fi_hh_with_hh_incomes_below_185_percent_fpl,percent_of_children_in_fi_hh_with_hh_incomes_above_185_percent_fpl,zip,latitude,longitude,estimate_total_edu_data,estimate_total_less_than_9th_grade,estimate_total_9th_to_12th_grade_no_diploma,estimate_total_high_school_graduate_includes_equivalency,estimate_total_some_college_no_degree,estimate_total_associates_degree,estimate_total_bachelors_degree,estimate_total_graduate_or_professional_degree,estimate_total_hispanic_data,estimate_total_not_hispanic_or_latino,estimate_total_hispanic_or_latino,estimate_total_immigration_data,estimate_total_u_s_citizen,estimate_total_not_a_u_s_citizen,estimate_total_income_data,estimate_total_less_than_20_000,estimate_total_20_000_to_39_999,estimate_total_40_000_to_59_999,estimate_total_60_000_to_99_999,estimate_total_100_000_to_149_999,estimate_total_150_000_to_199_999,estimate_total_200_000_or_more,estimate_total_ins_status_data,estimate_total_under_19_years,estimate_total_under_19_years_with_health_insurance_coverage,estimate_total_under_19_years_no_health_insurance_coverage,estimate_total_19_to_64_years,estimate_total_19_to_64_years_with_health_insurance_coverage,estimate_total_19_to_64_years_no_health_insurance_coverage,estimate_total_65_years_and_over,estimate_total_65_years_and_over_with_health_insurance_coverage,estimate_total_65_years_and_over_no_health_insurance_coverage,estimate_total_race_data,estimate_total_white_alone,estimate_total_black_or_african_american_alone,estimate_total_american_indian_and_alaska_native_alone,estimate_total_asian_alone,estimate_total_native_hawaiian_and_other_pacific_islander_alone,estimate_total_some_other_race_alone,estimate_total_two_or_more_races
0500000US53071,"Walla Walla County, Washington",60567,0.13998075204414512,0.0026278762409066387,5.997227935679051e-4,0.001450238755355116,5.452025396071865e-6,0.011727306626950582,0.008715062595620875,21.32019086301121,2017,WA,walla walla,walla walla_WA,0.111,6640,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.778,NA,0.222,3891000,3.43,0.177,2280,0.66,0.34,99323,46.22,-118.82,40012,2799,1916,8082,10975,5270,6800,4170,60567,47654,12913,60567,57486,3081,22388,2873,4200,4940,5317,3224,946,888,57555,14019,13744,275,33781,30660,3121,9755,9755,0,60567,51350,964,220,532,2,4302,3197
0500000US53073,"Whatcom County, Washington",221404,0.03795043248610864,5.08570720025957e-4,0.0014049444640267814,0.0018055994556557342,1.172997047793523e-4,0.0011122052007948326,0.0022672502937699504,9.403624144098572,2017,WA,whatcom,whatcom_WA,0.132,28070,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.748,NA,0.252,15675000,3.27,0.178,7550,0.64,0.36,98220,48.7,-122.19,147244,3419,6077,31734,35551,17753,36620,16090,221404,200584,20820,221404,210692,10712,88636,13506,15426,14159,20141,14460,6683,4261,220208,46756,45826,930,136361,127950,8411,37091,36643,448,221404,186032,2493,6887,8851,575,5452,11114
0500000US53075,"Whitman County, Washington",49046,0.16764011812619622,0.005038432355526207,4.6144058701601395e-4,0.016379062277865723,7.108679313489946e-4,0.0029598711527513695,0.010700433071884865,6.4286588100966435,2017,WA,whitman,whitman_WA,0.183,8760,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.717,NA,0.283,5345000,3.58,0.181,1310,0.67,0.33,99017,47.16,-117.84,23471,239,956,4350,4755,2880,5602,4689,49046,45893,3153,49046,44401,4645,18730,5544,3804,3209,2794,1937,611,831,48789,9846,9616,230,34225,32546,1679,4718,4718,0,49046,40326,1212,111,3940,171,712,2574
0500000US53077,"Yakima County, Washington",250193,0.030725501513755468,2.3707381673475995e-4,0.0016580789379313167,3.6152159519593107e-4,1.0383960975579108e-5,0.005678588874429768,0.0012979951219473883,49.43903306647268,2017,WA,yakima,yakima_WA,0.094,23330,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",1,NA,0,11725000,2.95,0.205,15220,0.81,0.19,98901,46.71,-120.42,151817,22960,17983,39359,32316,12501,16137,10561,250193,126500,123693,250193,219273,30920,82107,13549,19735,17030,19390,7663,2394,2346,247011,78085,75636,2449,135680,110822,24858,33246,32826,420,250193,192331,1484,10379,2263,65,35546,8125
0500000US54003,"Berkeley County, West Virginia",114920,0.07408867731531697,0.00676025295945823,0,0.001032816424361674,0,0.0025676543218551592,0.0025676543218551592,4.320396797772363,2017,WV,berkeley,berkeley_WV,0.113,12570,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.674,NA,0.326,6206000,2.89,0.159,4250,0.58,0.42,25401,39.46,-77.96,77936,3007,4166,29411,17454,7002,11935,4961,114920,109955,4965,114920,112216,2704,42296,6104,7639,7786,10900,7428,1818,621,114129,28825,28284,541,69065,63026,6039,16239,16083,156,114920,97846,8928,0,1364,0,3391,3391
0500000US54011,"Cabell County, West Virginia",94958,0.09493267537820263,0.005441929861576854,2.462010249174774e-4,0.0013640867596779152,4.768758590743931e-5,0.0014805331903821276,0.0017966020737221324,1.4174687756692432,2017,WV,cabell,cabell_WV,0.159,15270,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.687,NA,0.313,7144000,2.74,0.201,3850,0.59,0.41,25504,38.4,-82.29,63735,2172,4935,22769,12490,4134,10795,6440,94958,93612,1346,94958,94287,671,41080,13946,8714,4761,7025,4192,898,1544,93311,19635,18923,712,56481,47635,8846,17195,17195,0,94958,85601,4907,222,1230,43,1335,1620
0500000US54029,"Hancock County, West Virginia",29448,0.3220767141206402,0.008325792609921312,8.072098098261659e-4,0.002952081590221407,0,0,0.0054198372945471135,1.2055148057593046,2017,WV,hancock,hancock_WV,0.13,3880,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.722,NA,0.278,1842000,2.78,0.198,1160,0.74,0.26,26034,40.61,-80.56,21835,175,1456,8931,4584,2581,2392,1716,29448,29093,355,null,null,null,11442,2960,2650,2022,2511,491,316,492,29191,6168,6090,78,16619,15438,1181,6404,6404,0,29448,27930,722,70,256,0,0,470
0500000US54033,"Harrison County, West Virginia",67811,0.13960715297425147,0.0032185585768878464,0,0.0010851761688290779,0,1.1308449053930269e-4,0.003444727557966452,0.5441595021456695,2017,WV,harrison,harrison_WV,0.122,8340,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.668,NA,0.332,3901000,2.74,0.169,2500,0.66,0.34,26301,39.28,-80.33,48218,1909,3351,18819,10223,3655,6175,4086,67811,67442,369,67811,67302,509,27493,5536,4254,4350,7688,3388,1315,962,67152,15204,13798,1406,39277,35648,3629,12671,12671,0,67811,64196,1480,0,499,0,52,1584
0500000US54037,"Jefferson County, West Virginia",56338,0.150379481629444,0.01083816083815813,5.261549011547697e-4,0.002974192974192231,0,0.008664227414225248,0.004117870992869963,5.6800028400014195,2017,WV,jefferson,jefferson_WV,0.094,5260,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.597,NA,0.403,2656000,2.96,0.133,1690,0.51,0.49,25414,39.28,-77.85,38531,1885,2612,11181,7936,2303,7475,5139,56338,53138,3200,56338,54663,1675,20176,2220,3130,3244,4277,4193,1670,1442,55953,13461,13195,266,33855,31995,1860,8637,8637,0,56338,47730,3440,167,944,0,2750,1307
0500000US54039,"Kanawha County, West Virginia",183293,0.048085618154561444,0.004172777969104282,6.578100657479468e-5,5.950055753077582e-4,0,1.6370838740333515e-4,0.0014745660930838588,1.1162455740262858,2017,WV,kanawha,kanawha_WV,0.139,26150,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.693,NA,0.307,12498000,2.8,0.19,7270,0.65,0.36,25015,38.23,-81.53,132494,4113,11069,48806,24948,9548,20867,13143,183293,181247,2046,183293,182434,859,75836,18261,17541,12664,14032,7737,2860,2741,181498,39661,39165,496,105798,97059,8739,36039,35929,110,183293,161550,14019,221,1999,0,550,4954
0500000US54061,"Monongalia County, West Virginia",105030,0.08471077060367377,0.00378105904082446,1.3144415270188123e-4,0.0033368684558318954,0,7.859453820174556e-4,0.0024648044910097595,2.1755688850804535,2017,WV,monongalia,monongalia_WV,0.147,15270,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.625,NA,0.375,7911000,3.04,0.155,2620,0.57,0.43,26501,39.63,-79.94,65107,984,4594,16561,12750,3394,14230,12594,105030,102745,2285,105030,101479,3551,39386,7947,7034,7335,7738,4701,1867,2764,103895,20380,20304,76,71305,66506,4799,12210,12210,0,105030,93447,4171,145,3681,0,867,2719
0500000US55001,"Adams County, Wisconsin",19973,0.4634755392718637,0.007796035086459496,0.005138865571460439,0.0031083869798102168,0,0.0032337251644799837,0.017923360407776652,3.9553397086066187,2017,WI,adams,adams_WI,0.101,2030,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.787,NA,0.213,1007000,2.91,0.199,600,0.83,0.17,53910,43.95,-89.81,15893,594,1782,6730,3382,1265,1522,618,19973,19183,790,19973,19796,177,8602,1621,2435,1464,1999,833,139,111,18905,3135,3088,47,10009,9207,802,5761,5756,5,19973,18489,311,205,124,0,129,715
0500000US55005,"Barron County, Wisconsin",45251,0.21051906733683926,0.0016262521034441616,0.003247620566938041,0.0017532267421515135,0,8.83938831001181e-4,0.0029594858098713575,2.5502198846434334,2017,WI,barron,barron_WI,0.096,4360,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.801,NA,0.199,2091000,2.81,0.166,1640,0.82,0.18,54004,45.32,-92.17,32108,1128,1499,12759,6044,4210,4375,2093,45251,44097,1154,45251,44729,522,19392,3871,3933,3315,5412,1716,640,505,44700,10122,9370,752,25069,22163,2906,9509,9509,0,45251,43107,333,665,359,0,181,606
0500000US55009,"Brown County, Wisconsin",262052,0.032062908093674035,9.405682776684556e-4,9.970693601479975e-4,0.0012256948743049065,0,0.0017732311375087142,0.0011608933750693494,8.715445789385313,2017,WI,brown,brown_WI,0.092,23800,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.71,NA,0.29,12073000,2.97,0.152,9530,0.69,0.31,54115,44.43,-88.07,175030,5207,10157,49091,30816,21451,37969,20339,262052,239213,22839,262052,251371,10681,104868,14169,19306,18302,26579,15819,5611,5082,258949,66881,63951,2930,155611,144964,10647,36457,36413,44,262052,220180,6459,6847,8417,0,12177,7972
0500000US55015,"Calumet County, Wisconsin",50067,0.18967532953582228,8.457319198585436e-4,9.97325377191679e-4,0.004432113976239821,0,6.263203368763744e-4,0.003155537493434472,4.412087802344858,2017,WI,calumet,calumet_WI,0.065,3220,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.592,NA,0.408,1569000,2.86,0.132,1640,0.51,0.49,53014,44.02,-88.16,34356,520,938,10691,6681,5294,7679,2553,50067,47858,2209,50067,49566,501,20367,2481,3292,3149,4571,4735,1254,885,49893,12689,12414,275,29994,28468,1526,7210,7130,80,50067,47546,212,250,1111,0,157,791
0500000US55017,"Chippewa County, Wisconsin",63813,0.14879304373802907,0.001416959667219719,4.7150131040933445e-4,0.002389431119938971,0,4.518554224756123e-4,0.003185089581254724,1.8930312005390753,2017,WI,chippewa,chippewa_WI,0.096,6100,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.668,NA,0.332,2837000,2.73,0.16,2300,0.7,0.3,54724,45.1,-91.49,44916,971,2263,15423,8741,7051,7104,3363,63813,62605,1208,63813,63504,309,25312,3714,5304,4391,6665,3530,778,930,61432,15165,14755,410,35572,33440,2132,10695,10695,0,63813,60590,577,192,973,0,184,1297
0500000US55021,"Columbia County, Wisconsin",57248,0.1667880303706803,0.0012052481064801638,7.414564300624805e-4,0.0014798615990958973,1.8612692277288602e-4,8.451993050506465e-4,0.003432668657696669,3.3643096702068194,2017,WI,columbia,columbia_WI,0.082,4640,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.575,NA,0.425,2177000,2.75,0.145,1830,0.54,0.47,53555,43.31,-89.53,40770,570,2167,14692,9559,4694,5924,3164,57248,55322,1926,57248,56341,907,24506,2169,4149,4368,7097,4510,1229,984,55884,12674,12113,561,33731,31368,2363,9479,9479,0,57248,54662,395,243,485,61,277,1125
0500000US55025,"Dane County, Wisconsin",536416,0.015607690389879374,9.444915302099353e-4,5.678695810291917e-5,0.0011376853491169901,1.2893489263269898e-5,3.2320606509005404e-4,5.594940260091161e-4,6.477249000775517,2017,WI,dane,dane_WI,0.101,52980,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.582,NA,0.418,28985000,3.21,0.135,14840,0.52,0.48,53508,42.86,-89.53,350461,3803,9500,60812,59763,36246,105073,75264,536416,501671,34745,536416,509277,27139,223031,26819,31910,31742,58619,40310,17918,15713,532634,119095,116649,2446,343118,324417,18701,70421,69959,462,536416,449099,27177,1634,32736,371,9300,16099
0500000US55027,"Dodge County, Wisconsin",87786,0.10622364965422483,0.0038967703385247646,2.51739409148786e-4,6.358366519737377e-4,3.3738271329218744e-5,0.0010887080632774816,0.0017829378771671747,4.856127400724489,2017,WI,dodge,dodge_WI,0.086,7590,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.661,NA,0.339,3664000,2.83,0.146,2640,0.64,0.36,53003,43.23,-88.47,63479,1593,4179,26126,13749,7484,7340,3008,87786,83523,4263,87786,86406,1380,34228,4091,8030,5836,9254,4904,1173,940,83678,18803,18312,491,50726,47862,2864,14149,14094,55,87786,81860,3003,194,490,26,839,1374
0500000US55031,"Douglas County, Wisconsin",43284,0.21492874261637276,0.0015639139142870644,0.004761130414826148,0.0020976729294021035,0,9.073903256955663e-5,0.007590053194935855,1.6149154421957306,2017,WI,douglas,douglas_WI,0.116,5030,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.659,NA,0.341,2361000,2.75,0.179,1580,0.69,0.31,54820,46.55,-91.57,30900,463,1229,8697,8529,3895,5361,2726,43284,42585,699,43284,42866,418,19382,3277,3717,3240,5071,2930,700,447,42706,9205,8725,480,25950,23533,2417,7551,7529,22,43284,40267,293,892,393,0,17,1422
0500000US55033,"Dunn County, Wisconsin",44693,0.2101714712592085,0.0013767455419423631,3.854887517438616e-4,0.007339305325409106,0,6.808632498333141e-4,0.0037948113483356766,1.9175262345333721,2017,WI,dunn,dunn_WI,0.102,4530,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.701,NA,0.299,2082000,2.69,0.156,1380,0.71,0.29,54725,45.04,-92.03,27394,602,969,8282,6287,2831,5760,2663,44693,43836,857,44693,43753,940,17021,2095,3213,3398,4911,2258,886,260,44289,10330,9963,367,27343,25245,2098,6616,6616,0,44693,41981,275,77,1466,0,136,758
0500000US55035,"Eau Claire County, Wisconsin",103671,0.08891503414984567,9.043815409065224e-4,4.2986036203581626e-4,0.0023456233175157847,0.0019241368586365108,8.466946524947894e-5,0.001855284766016055,2.4481291778800243,2017,WI,eau claire,eau claire_WI,0.11,11250,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.669,NA,0.331,5725000,2.98,0.152,3190,0.64,0.36,54701,44.82,-91.49,65449,2254,1932,16176,13696,9926,13037,8428,103671,101133,2538,103671,100966,2705,41767,7319,7647,7237,10057,6275,1514,1718,102932,22838,21239,1599,64157,58470,5687,15937,15848,89,103671,95563,972,462,2521,2068,91,1994
0500000US55039,"Fond du Lac County, Wisconsin",102548,0.09014089764497753,0.0018029510821988696,4.174554457200968e-4,0.0012276423244297152,0,0.0021376761776281954,0.0017886872287004602,5.247298825915669,2017,WI,fond du lac,fond du lac_WI,0.083,8430,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.685,NA,0.315,4228000,2.94,0.143,3200,0.73,0.28,53010,43.59,-88.28,72046,1953,3755,25120,14654,8737,12178,5649,102548,97167,5381,102548,100104,2444,42449,4817,7740,7965,12307,6380,2019,1221,100824,23250,22433,817,59777,56761,3016,17797,17797,0,102548,94793,1896,439,1291,0,2248,1881
0500000US55043,"Grant County, Wisconsin",51999,0.18529928659042386,0.0028292508281275424,1.775216205883948e-4,0.0016050913194867364,0,6.804995455888469e-4,0.0017197406994500749,1.721186945902806,2017,WI,grant,grant_WI,0.11,5670,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.671,NA,0.329,2592000,2.68,0.164,1730,0.69,0.31,53554,42.9,-90.43,31956,1031,1581,11898,6122,4569,4610,2145,51999,51104,895,51999,51490,509,19302,3877,3845,3449,5361,2155,323,292,50832,11800,10878,922,30862,28279,2583,8170,8170,0,51999,50103,765,48,434,0,184,465
0500000US55045,"Green County, Wisconsin",36851,0.25930853101112616,0.0014506667975575582,0,6.921963399513223e-4,0,0.005235655294738192,0.004676007190096697,3.074543431657214,2017,WI,green,green_WI,0.082,3020,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.681,NA,0.319,1379000,2.68,0.146,1230,0.58,0.42,53502,42.7,-89.43,26154,553,1418,9782,5772,2974,4024,1631,36851,35718,1133,36851,36288,563,15117,1445,3309,2382,4119,2516,875,471,36526,8728,8611,117,21326,19863,1463,6472,6472,0,36851,35214,197,0,94,0,711,635
0500000US55049,"Iowa County, Wisconsin",23715,0.4069514606764948,0.004943090228866411,8.357023048802926e-4,0.00352061822055953,0,0.0010135113059186527,0.00440966322575133,1.7668142525827535,2017,WI,iowa,iowa_WI,0.085,2000,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.641,NA,0.359,1109000,3.25,0.141,780,0.55,0.45,53533,42.96,-90.13,16693,146,455,5654,4062,2113,2631,1632,23715,23296,419,23715,23543,172,10044,1420,1687,1593,2505,1806,757,276,23558,5799,5721,78,13609,12880,729,4150,4150,0,23715,22887,278,47,198,0,57,248
0500000US55053,"Jackson County, Wisconsin",20529,0.42971732233545523,0.013525062050315268,0.033171994291825865,0.0010914962356394777,0,0.0023253615454928004,0.007284550963941732,3.4926201958205465,2017,WI,jackson,jackson_WI,0.099,2030,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.751,NA,0.249,1077000,3.11,0.177,800,0.81,0.19,54611,44.43,-90.91,14681,806,1062,5699,3149,1716,1419,830,20529,19812,717,20529,20283,246,8533,1363,1950,1883,1911,810,505,111,19374,4800,3774,1026,10951,9602,1349,3623,3623,0,20529,18110,570,1398,46,0,98,307
0500000US55055,"Jefferson County, Wisconsin",84832,0.11134211602960868,0.0011408373864029444,1.153343520967654e-4,7.78159484026369e-4,4.307668572288829e-5,0.0020579539211483078,0.002402567406931414,7.142351942663145,2017,WI,jefferson,jefferson_WI,0.085,7200,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.661,NA,0.339,3541000,2.88,0.15,2790,0.66,0.34,53036,43.16,-88.58,58912,1737,3305,17598,13305,8146,9739,5082,84832,78773,6059,84832,82463,2369,33534,4593,7443,5572,8041,5423,1609,853,84384,19773,19515,258,51013,47463,3550,13598,13563,35,84832,80127,821,83,560,31,1481,1729
0500000US55057,"Juneau County, Wisconsin",26576,0.35219554583114193,0.009642016752201313,0.004672342919568918,0.0017981440932886444,0,0.0022512197703377515,0.0057200804227449786,3.0704394942805537,2017,WI,juneau,juneau_WI,0.1,2650,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.734,NA,0.266,1295000,2.86,0.183,980,0.77,0.23,53929,43.74,-90.27,19495,532,1386,8332,4354,2283,1785,823,26576,25760,816,26576,26361,215,10437,1949,2093,2189,2733,1076,145,252,24992,5641,5516,125,14243,13103,1140,5108,5108,0,26576,24875,681,330,127,0,159,404
0500000US55059,"Kenosha County, Wisconsin",168521,0.050097665268861113,0.0042747491204575255,2.29582901691788e-4,6.095214767308052e-4,8.90866167607705e-5,0.0018401844236829508,0.0021989957378300857,13.168091810516197,2017,WI,kenosha,kenosha_WI,0.104,17430,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.706,NA,0.294,8484000,2.85,0.173,6940,0.64,0.36,53101,42.52,-88.24,112806,4294,6281,35798,25843,11551,19116,9923,168521,146330,22191,168521,162418,6103,63546,6848,12886,11344,14606,10402,3928,3532,166567,42103,40614,1489,102560,93994,8566,21904,21756,148,168521,142274,12140,652,1731,253,5226,6245
0500000US55061,"Kewaunee County, Wisconsin",20445,0.4703610740744529,0.004593323138309086,0.002870826961443179,0.0025598207072868345,0,0.0030861389835514174,0.005645959690838253,3.1401320616287602,2017,WI,kewaunee,kewaunee_WI,0.081,1650,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.62,NA,0.38,886000,3.15,0.145,650,0.59,0.41,54201,44.6,-87.44,14550,253,855,6106,3243,1543,1829,721,20445,19803,642,20445,20263,182,8394,1256,1615,1123,2459,1277,378,286,20327,4646,4646,0,11707,11283,424,3974,3974,0,20445,19661,192,120,107,0,129,236
0500000US55063,"La Crosse County, Wisconsin",118274,0.07703410537185718,0.0015355208130840396,1.5012074988251785e-4,0.0038159264898708586,0,3.352696747376232e-4,0.001678492955829295,1.8981348394406208,2017,WI,la crosse,la crosse_WI,0.11,12890,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.656,NA,0.344,6683000,3.04,0.149,3530,0.58,0.42,54601,43.82,-91.23,75844,2053,3141,20730,15503,10312,16682,7423,118274,116029,2245,118274,117128,1146,47704,6594,8101,10588,12303,5861,2050,2207,116888,26420,25580,840,72600,68385,4215,17868,17784,84,118274,107761,2148,210,5338,0,469,2348
0500000US55069,"Lincoln County, Wisconsin",27838,0.3482399149232867,0.002103349988234918,0.0012903987657882936,0.0033034208404180317,0,2.5807975315765872e-5,0.004258315927101368,1.544651196206624,2017,WI,lincoln,lincoln_WI,0.088,2470,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.633,NA,0.367,1159000,2.75,0.154,840,0.65,0.35,54435,45.3,-89.5,20888,274,1140,7220,4527,3041,3406,1280,27838,27408,430,27838,27306,532,12495,1733,2160,2794,3313,1923,448,124,27287,5087,4917,170,16662,15729,933,5538,5538,0,27838,26987,163,100,256,0,2,330
0500000US55071,"Manitowoc County, Wisconsin",79175,0.11923721189736,0.0010560435913099337,2.8554652997655306e-4,0.0044953638071169085,0,1.3399948892754446e-4,0.0010943291595749464,3.955794126934007,2017,WI,manitowoc,manitowoc_WI,0.09,7190,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.698,NA,0.302,3496000,2.85,0.159,2670,0.66,0.34,53015,43.91,-87.75,56759,1243,2754,20055,13497,8464,7554,3192,79175,76043,3132,79175,78474,701,34446,4608,6616,7086,10072,4385,1063,616,78867,17728,17203,525,45722,42815,2907,15417,15405,12,79175,74746,662,179,2818,0,84,686
0500000US55073,"Marathon County, Wisconsin",135732,0.06640711740948751,7.77824634411414e-4,2.4317197223748326e-4,0.00436081166284808,0,8.549014648974019e-4,0.0010307669091048674,2.883623611233902,2017,WI,marathon,marathon_WI,0.09,12110,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.695,NA,0.305,5887000,2.85,0.155,4890,0.68,0.32,54401,44.96,-89.64,93819,3250,4138,32134,16989,13131,15586,8591,135732,131818,3914,135732,133296,2436,55084,7998,12127,7960,14755,7722,2318,2204,134664,32565,30343,2222,79727,73375,6352,22372,22372,0,135732,122343,1433,448,8034,0,1575,1899
0500000US55075,"Marinette County, Wisconsin",40310,0.24019997340137628,0.004221808397472306,0.001267773367170984,4.8003069242396484e-4,0,0,0.0019078142904029372,1.7340610270404364,2017,WI,marinette,marinette_WI,0.107,4340,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.757,NA,0.243,1955000,2.64,0.182,1440,0.8,0.2,54102,45.5,-88,30039,503,2191,12437,6926,3404,3832,746,40310,39611,699,40310,40139,171,19252,3786,4008,3871,4766,2122,635,64,39849,7775,7421,354,23006,21118,1888,9068,9068,0,40310,39030,686,206,78,0,0,310
